0,1,2,3,4,5,add_link
0.0,0.2,0.2,0.2,0.2,0.2,
0.0,0.25,0.375,0.125,0.125,0.125,"1,3"
0.0,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.07692307692307693,"1,4"
0.0,0.2,0.25,0.25,0.25,0.05,"1,5"
0.0,0.1724137931034483,0.20689655172413796,0.20689655172413796,0.20689655172413796,0.20689655172413796,"1,6"
0.06250000000000001,0.15625,0.1875,0.21875,0.1875,0.1875,"3,1"
0.1142857142857143,0.14285714285714285,0.17142857142857143,0.2,0.2,0.17142857142857143,"4,1"
0.15789473684210525,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.18421052631578946,0.18421052631578946,"5,1"
0.17948717948717952,0.12820512820512822,0.15384615384615385,0.17948717948717952,0.17948717948717952,0.17948717948717952,"6,1"
